ID;data;hora;campeonato_id;fase;mandante_id;mandante_placar;visitante_placar;visitante_id;mandante_penalti;visitante_penalti;prorrogacao
3001;22/02/1978;;1;T;6;3;1;92;;;0
3002;22/02/1978;;1;T;3;4;0;13;;;0
3003;22/02/1978;;1;T;35;2;2;5;;;0
3004;23/02/1978;;1;V;26;2;1;32;;;0
3005;23/02/1978;;1;V;37;0;0;30;;;0
3006;26/02/1978;;1;SF;10;3;0;50;;;0
3007;26/02/1978;;1;SF;3;4;2;58;;;0
3008;01/03/1978;;1;SF;58;2;2;3;;;0
3009;01/03/1978;;1;SF;50;1;0;10;;;0
3010;05/03/1978;;1;F;3;0;0;10;2;3;1
3011;25/03/1978;;1;C;2;3;0;16;;;0
3012;26/03/1978;;1;F;19;1;0;30;;;0
3013;26/03/1978;;1;F;54;0;1;70;;;0
3014;26/03/1978;;1;C;41;0;0;57;;;0
3015;26/03/1978;;1;C;77;0;0;11;;;0
3016;26/03/1978;;1;C;51;1;1;95;;;0
3017;26/03/1978;;1;A;27;0;0;31;;;0
3018;26/03/1978;;1;F;8;1;0;7;;;0
3019;26/03/1978;;1;F;32;0;0;23;;;0
3020;26/03/1978;;1;B;35;2;0;61;;;0
3021;26/03/1978;;1;B;20;0;1;26;;;0
3022;26/03/1978;;1;B;81;1;3;91;;;0
3023;26/03/1978;;1;B;69;2;0;28;;;0
3024;26/03/1978;;1;E;102;3;0;63;;;0
3025;26/03/1978;;1;B;5;1;2;15;;;0
3026;26/03/1978;;1;D;107;0;2;6;;;0
3027;26/03/1978;;1;C;50;0;2;64;;;0
3028;26/03/1978;;1;E;56;0;0;42;;;0
3029;26/03/1978;;1;E;22;1;0;47;;;0
3030;26/03/1978;;1;D;55;1;2;18;;;0
3031;26/03/1978;;1;A;1;2;2;78;;;0
3032;26/03/1978;;1;A;68;0;1;9;;;0
3033;26/03/1978;;1;A;17;1;0;58;;;0
3034;26/03/1978;;1;A;79;0;1;43;;;0
3035;26/03/1978;;1;E;124;0;1;71;;;0
3036;26/03/1978;;1;E;65;0;0;4;;;0
3037;26/03/1978;;1;D;45;0;0;44;;;0
3038;26/03/1978;;1;D;13;0;0;25;;;0
3039;26/03/1978;;1;D;21;1;3;12;;;0
3040;26/03/1978;16:00;1;F;92;2;0;48;;;0
3041;29/03/1978;;1;B;39;1;1;26;;;0
3042;29/03/1978;;1;B;69;0;0;15;;;0
3043;29/03/1978;;1;B;81;1;1;28;;;0
3044;29/03/1978;;1;C;37;0;0;16;;;0
3045;29/03/1978;;1;C;64;0;1;11;;;0
3046;29/03/1978;;1;B;49;1;1;35;;;0
3047;29/03/1978;;1;C;77;1;1;95;;;0
3048;29/03/1978;;1;C;2;1;1;57;;;0
3049;29/03/1978;;1;B;20;3;1;61;;;0
3050;29/03/1978;;1;D;45;2;0;88;;;0
3051;29/03/1978;;1;E;65;3;0;63;;;0
3052;29/03/1978;;1;E;102;2;1;42;;;0
3053;29/03/1978;;1;F;87;1;3;30;;;0
3054;29/03/1978;;1;F;32;3;0;48;;;0
3055;29/03/1978;;1;D;107;0;4;25;;;0
3056;29/03/1978;;1;F;92;0;1;8;;;0
3057;29/03/1978;;1;B;3;1;0;91;;;0
3058;29/03/1978;;1;F;7;0;0;54;;;0
3059;29/03/1978;;1;A;78;1;1;43;;;0
3060;29/03/1978;;1;A;58;3;1;27;;;0
3061;29/03/1978;;1;A;1;2;0;31;;;0
3062;29/03/1978;;1;A;74;0;2;9;;;0
3063;30/03/1978;;1;D;21;2;1;13;;;0
3064;30/03/1978;;1;D;18;2;0;44;;;0
3065;30/03/1978;;1;E;10;2;0;24;;;0
3066;30/03/1978;;1;D;12;4;0;29;;;0
3067;30/03/1978;;1;A;17;2;0;79;;;0
3068;30/03/1978;;1;A;53;2;0;14;;;0
3069;01/04/1978;;1;B;91;1;0;35;;;0
3070;01/04/1978;;1;E;4;3;0;63;;;0
3071;02/04/1978;;1;C;37;0;0;41;;;0
3072;02/04/1978;;1;E;124;3;1;24;;;0
3073;02/04/1978;;1;F;48;3;2;87;;;0
3074;02/04/1978;;1;A;31;1;1;14;;;0
3075;02/04/1978;;1;C;95;0;3;2;;;0
3076;02/04/1978;;1;C;71;2;2;57;;;0
3077;02/04/1978;;1;B;26;3;0;3;;;0
3078;02/04/1978;;1;B;81;1;0;69;;;0
3079;02/04/1978;;1;B;49;0;0;15;;;0
3080;02/04/1978;;1;B;61;0;0;39;;;0
3081;02/04/1978;;1;B;5;4;1;28;;;0
3082;02/04/1978;;1;A;9;3;1;43;;;0
3083;02/04/1978;;1;C;16;0;0;11;;;0
3084;02/04/1978;;1;C;77;1;1;50;;;0
3085;02/04/1978;;1;A;27;0;1;1;;;0
3086;02/04/1978;;1;F;34;0;1;70;;;0
3087;02/04/1978;;1;F;32;0;1;8;;;0
3088;02/04/1978;;1;D;55;2;2;45;;;0
3089;02/04/1978;;1;F;19;2;0;7;;;0
3090;02/04/1978;;1;E;71;0;1;10;;;0
3091;02/04/1978;;1;E;56;1;2;65;;;0
3092;02/04/1978;;1;E;47;2;0;42;;;0
3093;02/04/1978;;1;A;68;3;1;53;;;0
3094;02/04/1978;;1;D;6;1;1;13;;;0
3095;02/04/1978;;1;D;88;0;0;29;;;0
3096;02/04/1978;;1;D;25;2;0;44;;;0
3097;02/04/1978;;1;A;74;1;2;78;;;0
3098;02/04/1978;;1;D;18;2;2;107;;;0
3099;05/04/1978;;1;F;92;0;3;32;;;0
3100;05/04/1978;;1;B;69;1;1;35;;;0
3101;05/04/1978;;1;B;49;1;3;20;;;0
3102;05/04/1978;;1;F;19;3;0;48;;;0
3103;05/04/1978;;1;C;71;1;0;2;;;0
3104;06/04/1978;;1;A;79;1;3;1;;;0
3105;06/04/1978;;1;A;74;1;0;53;;;0
3106;06/04/1978;;1;A;58;0;1;14;;;0
3107;06/04/1978;;1;D;6;5;1;44;;;0
3108;06/04/1978;;1;A;68;0;0;78;;;0
3109;06/04/1978;;1;D;13;2;1;45;;;0
3110;06/04/1978;;1;D;21;2;0;29;;;0
3111;06/04/1978;;1;D;55;1;0;107;;;0
3112;06/04/1978;;1;E;71;0;0;24;;;0
3113;06/04/1978;;1;E;22;2;0;102;;;0
3114;06/04/1978;;1;C;95;3;1;64;;;0
3115;06/04/1978;;1;C;41;1;0;77;;;0
3116;06/04/1978;;1;E;10;6;1;56;;;0
3117;06/04/1978;;1;E;47;2;2;65;;;0
3118;06/04/1978;;1;C;51;0;1;50;;;0
3119;06/04/1978;;1;A;31;2;4;17;;;0
3120;06/04/1978;;1;F;34;1;2;30;;;0
3121;06/04/1978;;1;B;39;2;2;15;;;0
3122;06/04/1978;;1;B;5;6;0;81;;;0
3123;06/04/1978;;1;F;23;2;0;70;;;0
3124;06/04/1978;;1;F;87;1;1;7;;;0
3125;06/04/1978;;1;B;61;0;3;3;;;0
3126;06/04/1978;;1;B;26;1;1;91;;;0
3127;08/04/1978;;1;B;28;5;1;35;;;0
3128;08/04/1978;;1;F;54;1;0;48;;;0
3129;08/04/1978;;1;C;11;0;0;2;;;0
3130;08/04/1978;;1;B;20;2;0;69;;;0
3131;09/04/1978;;1;A;9;4;1;27;;;0
3132;09/04/1978;;1;A;43;1;1;17;;;0
3133;09/04/1978;;1;A;58;1;0;1;;;0
3134;09/04/1978;;1;A;31;1;0;53;;;0
3135;09/04/1978;;1;E;63;0;1;22;;;0
3136;09/04/1978;;1;D;88;0;1;6;;;0
3137;09/04/1978;;1;D;12;3;1;25;;;0
3138;09/04/1978;;1;D;18;0;0;21;;;0
3139;09/04/1978;;1;D;29;0;2;13;;;0
3140;09/04/1978;;1;D;107;1;3;45;;;0
3141;09/04/1978;;1;E;47;1;0;102;;;0
3142;09/04/1978;;1;E;124;0;0;4;;;0
3143;09/04/1978;;1;C;37;1;0;50;;;0
3144;09/04/1978;;1;E;71;3;0;56;;;0
3145;09/04/1978;;1;C;64;2;2;71;;;0
3146;09/04/1978;;1;C;41;0;3;95;;;0
3147;09/04/1978;;1;C;51;1;0;77;;;0
3148;09/04/1978;;1;E;24;1;2;65;;;0
3149;09/04/1978;;1;A;14;1;0;74;;;0
3150;09/04/1978;;1;F;34;0;2;7;;;0
3151;09/04/1978;;1;B;26;2;2;5;;;0
3152;09/04/1978;;1;F;70;0;1;8;;;0
3153;09/04/1978;;1;F;87;0;2;19;;;0
3154;09/04/1978;;1;F;32;2;0;30;;;0
3155;10/04/1978;;1;B;39;0;2;91;;;0
3156;12/04/1978;;1;B;49;0;3;5;;;0
3157;12/04/1978;;1;B;35;0;1;20;;;0
3158;12/04/1978;;1;F;23;1;2;7;;;0
3159;12/04/1978;;1;F;19;1;1;70;;;0
3160;12/04/1978;;1;F;92;0;0;54;;;0
3161;12/04/1978;;1;C;16;1;0;71;;;0
3162;12/04/1978;;1;C;50;3;0;41;;;0
3163;12/04/1978;;1;E;63;0;0;47;;;0
3164;12/04/1978;;1;E;102;1;0;10;;;0
3165;12/04/1978;;1;B;15;0;1;91;;;0
3166;12/04/1978;;1;E;22;1;2;71;;;0
3167;12/04/1978;;1;B;81;0;1;3;;;0
3168;12/04/1978;;1;B;28;1;2;26;;;0
3169;12/04/1978;;1;D;44;0;1;13;;;0
3170;12/04/1978;;1;D;12;4;1;55;;;0
3171;12/04/1978;;1;A;9;2;0;53;;;0
3172;12/04/1978;;1;D;45;1;1;21;;;0
3173;12/04/1978;;1;A;14;0;0;1;;;0
3174;12/04/1978;;1;A;68;3;1;74;;;0
3175;12/04/1978;;1;A;43;1;1;58;;;0
3176;12/04/1978;;1;D;25;3;0;88;;;0
3177;12/04/1978;;1;E;124;2;0;56;;;0
3178;13/04/1978;;1;E;24;2;0;42;;;0
3179;13/04/1978;;1;B;39;1;1;69;;;0
3180;15/04/1978;;1;B;28;2;2;49;;;0
3181;15/04/1978;;1;E;4;4;0;22;;;0
3182;16/04/1978;;1;C;77;0;2;16;;;0
3183;16/04/1978;;1;E;47;0;0;56;;;0
3184;16/04/1978;;1;E;102;1;0;65;;;0
3185;16/04/1978;;1;C;95;1;1;57;;;0
3186;16/04/1978;;1;C;64;1;0;41;;;0
3187;16/04/1978;;1;B;69;0;1;26;;;0
3188;16/04/1978;;1;E;63;1;1;71;;;0
3189;16/04/1978;;1;D;25;0;1;6;;;0
3190;16/04/1978;;1;C;71;0;0;51;;;0
3191;16/04/1978;;1;B;20;1;0;15;;;0
3192;16/04/1978;;1;B;39;1;2;5;;;0
3193;16/04/1978;;1;F;32;1;1;54;;;0
3194;16/04/1978;;1;A;53;0;3;27;;;0
3195;16/04/1978;;1;D;44;0;0;21;;;0
3196;16/04/1978;;1;D;88;0;0;55;;;0
3197;16/04/1978;;1;C;37;0;1;11;;;0
3198;16/04/1978;;1;A;78;1;0;79;;;0
3199;16/04/1978;;1;F;34;0;2;23;;;0
3200;16/04/1978;;1;A;17;0;1;74;;;0
3201;16/04/1978;;1;A;58;2;3;68;;;0
3202;16/04/1978;;1;A;9;3;0;14;;;0
3203;16/04/1978;;1;D;29;1;3;45;;;0
3204;16/04/1978;;1;D;13;1;1;12;;;0
3205;16/04/1978;;1;F;8;2;3;30;;;0
3206;16/04/1978;;1;B;61;1;1;91;;;0
3207;16/04/1978;;1;F;87;0;0;70;;;0
3208;16/04/1978;;1;A;43;0;0;1;;;0
3209;16/04/1978;;1;F;48;0;1;7;;;0
3210;19/04/1978;;1;E;63;0;0;124;;;0
3211;19/04/1978;;1;B;91;0;1;20;;;0
3212;19/04/1978;;1;A;79;0;2;9;;;0
3213;19/04/1978;;1;A;78;2;0;14;;;0
3214;19/04/1978;;1;A;53;0;3;1;;;0
3215;19/04/1978;;1;F;23;1;1;87;;;0
3216;20/04/1978;;1;F;34;1;3;19;;;0
3217;20/04/1978;;1;A;74;2;0;31;;;0
3218;20/04/1978;;1;E;102;0;1;4;;;0
3219;20/04/1978;;1;D;107;0;1;12;;;0
3220;20/04/1978;;1;D;18;3;1;29;;;0
3221;20/04/1978;;1;D;44;1;0;88;;;0
3222;20/04/1978;;1;F;30;1;1;70;;;0
3223;20/04/1978;;1;F;54;0;1;8;;;0
3224;20/04/1978;;1;B;61;1;3;26;;;0
3225;20/04/1978;;1;B;15;2;0;28;;;0
3226;20/04/1978;;1;B;81;2;0;49;;;0
3227;20/04/1978;;1;E;65;1;2;22;;;0
3228;20/04/1978;;1;D;21;5;0;55;;;0
3229;20/04/1978;;1;C;2;1;2;50;;;0
3230;20/04/1978;;1;C;57;2;0;51;;;0
3231;20/04/1978;;1;E;56;1;0;24;;;0
3232;20/04/1978;;1;E;42;1;2;71;;;0
3233;20/04/1978;;1;C;16;2;0;41;;;0
3234;20/04/1978;;1;C;64;1;0;77;;;0
3235;20/04/1978;;1;A;43;1;1;27;;;0
3236;20/04/1978;;1;C;37;2;0;95;;;0
3237;22/04/1978;;1;C;64;1;2;57;;;0
3238;22/04/1978;;1;F;32;2;0;87;;;0
3239;23/04/1978;;1;D;107;1;1;88;;;0
3240;23/04/1978;;1;D;21;2;1;25;;;0
3241;23/04/1978;;1;D;44;1;2;29;;;0
3242;23/04/1978;;1;F;23;0;0;19;;;0
3243;23/04/1978;;1;F;34;0;2;92;;;0
3244;23/04/1978;;1;D;12;0;0;6;;;0
3245;23/04/1978;;1;F;48;1;4;8;;;0
3246;23/04/1978;;1;F;54;0;0;30;;;0
3247;23/04/1978;;1;D;13;0;1;18;;;0
3248;23/04/1978;;1;C;11;4;0;95;;;0
3249;23/04/1978;;1;E;42;1;0;124;;;0
3250;23/04/1978;;1;E;22;1;1;24;;;0
3251;23/04/1978;;1;E;71;1;1;65;;;0
3252;23/04/1978;;1;E;56;1;1;63;;;0
3253;23/04/1978;;1;E;10;0;0;4;;;0
3254;23/04/1978;;1;A;79;2;0;74;;;0
3255;23/04/1978;;1;B;61;1;0;28;;;0
3256;23/04/1978;;1;B;26;1;0;15;;;0
3257;23/04/1978;;1;B;35;1;1;39;;;0
3258;23/04/1978;;1;B;3;0;2;5;;;0
3259;23/04/1978;;1;B;69;1;1;49;;;0
3260;23/04/1978;;1;B;81;1;1;20;;;0
3261;23/04/1978;;1;C;50;1;1;71;;;0
3262;23/04/1978;;1;A;9;2;3;1;;;0
3263;23/04/1978;;1;A;68;1;1;43;;;0
3264;23/04/1978;;1;A;78;0;0;27;;;0
3265;23/04/1978;;1;A;58;2;1;31;;;0
3266;23/04/1978;;1;C;41;2;2;2;;;0
3267;23/04/1978;;1;C;51;0;1;16;;;0
3268;23/04/1978;;1;A;17;1;0;14;;;0
3269;26/04/1978;;1;B;39;2;0;28;;;0
3270;26/04/1978;;1;A;27;2;0;74;;;0
3271;26/04/1978;;1;F;92;1;0;87;;;0
3272;26/04/1978;;1;A;14;0;2;43;;;0
3273;26/04/1978;;1;A;53;1;0;78;;;0
3274;26/04/1978;;1;D;45;2;0;18;;;0
3275;26/04/1978;;1;E;22;0;0;124;;;0
3276;26/04/1978;;1;C;41;0;1;71;;;0
3277;26/04/1978;;1;A;68;0;1;17;;;0
3278;26/04/1978;;1;C;50;2;1;95;;;0
3279;26/04/1978;;1;D;13;5;0;88;;;0
3280;26/04/1978;;1;C;16;1;1;57;;;0
3281;26/04/1978;;1;B;69;1;3;5;;;0
3282;26/04/1978;;1;B;3;2;0;20;;;0
3283;26/04/1978;;1;B;61;1;3;15;;;0
3284;26/04/1978;;1;C;2;1;1;37;;;0
3285;27/04/1978;;1;E;47;0;0;24;;;0
3286;27/04/1978;;1;E;63;0;3;10;;;0
3287;27/04/1978;;1;E;4;6;0;42;;;0
3288;27/04/1978;;1;F;8;2;1;34;;;0
3289;27/04/1978;;1;D;55;1;2;25;;;0
3290;27/04/1978;;1;B;26;3;0;81;;;0
3291;27/04/1978;;1;B;91;2;3;49;;;0
3292;27/04/1978;;1;A;31;4;2;79;;;0
3293;27/04/1978;;1;C;51;0;0;64;;;0
3294;29/04/1978;;1;B;20;4;0;28;;;0
3295;29/04/1978;;1;C;11;2;0;71;;;0
3296;30/04/1978;;1;D;29;1;2;25;;;0
3297;30/04/1978;;1;A;1;3;1;17;;;0
3298;30/04/1978;;1;C;50;1;0;16;;;0
3299;30/04/1978;;1;B;35;0;0;26;;;0
3300;30/04/1978;;1;C;57;2;1;77;;;0
3301;30/04/1978;;1;C;37;0;0;64;;;0
3302;30/04/1978;;1;F;48;2;0;30;;;0
3303;30/04/1978;;1;B;5;1;0;91;;;0
3304;30/04/1978;;1;D;18;0;3;6;;;0
3305;30/04/1978;;1;B;49;0;1;39;;;0
3306;30/04/1978;;1;B;15;0;0;3;;;0
3307;30/04/1978;;1;D;88;0;2;12;;;0
3308;30/04/1978;;1;E;22;2;1;10;;;0
3309;30/04/1978;;1;D;21;7;0;107;;;0
3310;30/04/1978;;1;E;65;4;1;42;;;0
3311;30/04/1978;;1;F;70;0;2;32;;;0
3312;30/04/1978;;1;F;8;2;1;19;;;0
3313;30/04/1978;;1;F;87;2;0;34;;;0
3314;30/04/1978;;1;F;23;0;0;92;;;0
3315;30/04/1978;;1;A;14;3;1;68;;;0
3316;30/04/1978;;1;E;102;2;0;124;;;0
3317;30/04/1978;;1;A;43;1;0;31;;;0
3318;30/04/1978;;1;A;78;2;0;9;;;0
3319;30/04/1978;;1;E;4;2;1;71;;;0
3320;30/04/1978;;1;D;55;1;1;44;;;0
3321;30/04/1978;;1;A;58;4;0;79;;;0
3322;01/05/1978;;1;B;61;6;3;81;;;0
3323;03/05/1978;;1;F;19;1;0;32;;;0
3324;03/05/1978;;1;F;30;2;1;92;;;0
3325;03/05/1978;;1;B;49;0;3;3;;;0
3326;03/05/1978;;1;E;42;2;2;10;;;0
3327;03/05/1978;;1;E;65;6;1;124;;;0
3328;03/05/1978;;1;B;28;0;1;91;;;0
3329;03/05/1978;;1;F;54;0;0;34;;;0
3330;03/05/1978;;1;B;35;4;2;81;;;0
3331;03/05/1978;;1;A;14;0;0;79;;;0
3332;03/05/1978;;1;A;27;0;0;17;;;0
3333;03/05/1978;;1;A;53;1;1;43;;;0
3334;03/05/1978;;1;C;71;1;1;77;;;0
3335;03/05/1978;;1;D;55;0;1;6;;;0
3336;03/05/1978;;1;C;95;0;2;16;;;0
3337;03/05/1978;;1;C;51;2;0;37;;;0
3338;04/05/1978;;1;A;74;0;1;58;;;0
3339;04/05/1978;;1;A;31;1;1;68;;;0
3340;04/05/1978;;1;E;47;1;0;4;;;0
3341;04/05/1978;;1;E;22;2;0;56;;;0
3342;04/05/1978;;1;D;29;2;0;107;;;0
3343;04/05/1978;;1;C;11;4;1;41;;;0
3344;04/05/1978;;1;C;57;0;0;50;;;0
3345;04/05/1978;;1;F;70;0;1;7;;;0
3346;04/05/1978;;1;F;8;2;0;23;;;0
3347;04/05/1978;;1;B;20;4;2;39;;;0
3348;04/05/1978;;1;B;69;1;3;61;;;0
3349;06/05/1978;;1;B;35;0;0;3;;;0
3350;06/05/1978;;1;B;91;1;0;69;;;0
3351;07/05/1978;;1;A;1;3;2;68;;;0
3352;07/05/1978;;1;A;31;1;1;78;;;0
3353;07/05/1978;;1;A;17;1;1;9;;;0
3354;07/05/1978;;1;E;124;2;0;47;;;0
3355;07/05/1978;;1;A;79;0;0;27;;;0
3356;07/05/1978;;1;B;26;6;0;49;;;0
3357;07/05/1978;;1;C;77;2;1;37;;;0
3358;07/05/1978;;1;F;54;2;0;23;;;0
3359;07/05/1978;;1;D;25;2;2;45;;;0
3360;07/05/1978;;1;F;7;0;2;30;;;0
3361;07/05/1978;;1;C;51;1;3;2;;;0
3362;07/05/1978;;1;C;50;0;0;11;;;0
3363;07/05/1978;;1;F;19;6;0;92;;;0
3364;07/05/1978;;1;D;13;3;1;107;;;0
3365;07/05/1978;;1;C;95;1;1;71;;;0
3366;07/05/1978;;1;F;87;1;2;8;;;0
3367;07/05/1978;;1;A;53;1;0;58;;;0
3368;07/05/1978;;1;E;24;1;1;4;;;0
3369;07/05/1978;;1;D;12;1;1;18;;;0
3370;07/05/1978;;1;D;29;0;0;6;;;0
3371;07/05/1978;;1;E;42;1;0;63;;;0
3372;07/05/1978;;1;E;71;0;1;102;;;0
3373;07/05/1978;;1;B;15;2;0;81;;;0
3374;07/05/1978;;1;B;5;4;3;61;;;0
3375;07/05/1978;;1;E;10;6;2;65;;;0
3376;07/05/1978;;1;F;48;0;1;34;;;0
3377;09/05/1978;;1;B;3;2;0;28;;;0
3378;09/05/1978;;1;B;49;3;0;61;;;0
3379;09/05/1978;;1;F;7;1;0;32;;;0
3380;10/05/1978;;1;F;30;0;0;23;;;0
3381;10/05/1978;;1;D;88;2;0;21;;;0
3382;10/05/1978;;1;D;6;1;0;45;;;0
3383;10/05/1978;;1;A;17;2;1;53;;;0
3384;10/05/1978;;1;F;19;0;0;54;;;0
3385;10/05/1978;;1;C;57;0;0;11;;;0
3386;10/05/1978;;1;E;56;1;3;4;;;0
3387;10/05/1978;;1;E;124;1;0;10;;;0
3388;10/05/1978;;1;C;64;2;1;2;;;0
3389;10/05/1978;;1;B;20;2;1;5;;;0
3390;10/05/1978;;1;B;15;2;0;35;;;0
3391;10/05/1978;;1;C;41;1;4;51;;;0
3392;10/05/1978;;1;E;24;1;0;102;;;0
3393;10/05/1978;21:00;1;F;70;3;0;48;;;0
3394;11/05/1978;;1;F;7;1;2;92;;;0
3395;11/05/1978;;1;A;79;0;4;68;;;0
3396;11/05/1978;;1;E;71;0;0;47;;;0
3397;11/05/1978;;1;B;3;0;0;69;;;0
3398;11/05/1978;;1;B;81;0;1;39;;;0
3399;11/05/1978;;1;C;71;0;0;37;;;0
3400;11/05/1978;;1;D;29;3;1;55;;;0
3401;11/05/1978;;1;D;25;2;0;18;;;0
3402;11/05/1978;;1;A;14;1;3;27;;;0
3403;11/05/1978;;1;D;44;0;5;12;;;0
3404;11/05/1978;;1;A;78;2;1;58;;;0
3405;11/05/1978;;1;A;31;1;1;9;;;0
3406;11/05/1978;;1;A;1;2;0;74;;;0
3407;14/05/1978;;1;D;107;2;1;44;;;0
3408;14/05/1978;;1;C;57;3;0;37;;;0
3409;14/05/1978;;1;D;13;1;0;55;;;0
3410;14/05/1978;;1;D;6;1;1;21;;;0
3411;14/05/1978;;1;F;70;1;0;92;;;0
3412;14/05/1978;;1;F;32;2;0;34;;;0
3413;14/05/1978;;1;F;48;4;0;23;;;0
3414;14/05/1978;;1;C;16;4;0;64;;;0
3415;14/05/1978;;1;D;45;0;2;12;;;0
3416;14/05/1978;;1;F;87;1;1;54;;;0
3417;14/05/1978;;1;D;88;0;1;18;;;0
3418;14/05/1978;;1;A;43;0;1;74;;;0
3419;14/05/1978;;1;E;24;3;0;63;;;0
3420;14/05/1978;;1;A;27;1;0;68;;;0
3421;14/05/1978;;1;A;9;5;2;58;;;0
3422;14/05/1978;;1;A;17;2;0;78;;;0
3423;14/05/1978;;1;C;77;1;1;2;;;0
3424;14/05/1978;;1;E;42;1;1;22;;;0
3425;14/05/1978;;1;A;79;1;2;53;;;0
3426;14/05/1978;;1;E;56;3;2;102;;;0
3427;14/05/1978;;1;B;35;1;1;5;;;0
3428;14/05/1978;;1;C;11;3;0;51;;;0
3429;14/05/1978;;1;B;3;5;0;39;;;0
3430;14/05/1978;;1;E;10;2;0;47;;;0
3431;21/05/1978;;1;K;58;1;0;14;;;0
3432;21/05/1978;;1;I;15;0;0;71;;;0
3433;21/05/1978;;1;K;74;3;2;68;;;0
3434;21/05/1978;;1;L;39;1;1;35;;;0
3435;21/05/1978;;1;L;61;4;0;49;;;0
3436;21/05/1978;;1;J;32;2;0;64;;;0
3437;21/05/1978;;1;M;95;3;0;77;;;0
3438;21/05/1978;;1;M;37;2;0;51;;;0
3439;21/05/1978;;1;L;69;1;1;81;;;0
3440;21/05/1978;;1;J;17;0;2;19;;;0
3441;21/05/1978;;1;I;65;3;0;50;;;0
3442;21/05/1978;;1;I;6;2;0;30;;;0
3443;21/05/1978;;1;N;29;0;0;45;;;0
3444;21/05/1978;;1;J;12;2;0;91;;;0
3445;21/05/1978;;1;J;21;1;1;10;;;0
3446;21/05/1978;;1;H;16;3;0;13;;;0
3447;21/05/1978;;1;H;26;1;0;20;;;0
3448;21/05/1978;;1;H;7;1;0;2;;;0
3449;21/05/1978;;1;P;48;0;0;54;;;0
3450;21/05/1978;;1;O;124;2;0;42;;;0
3451;21/05/1978;;1;O;24;2;1;47;;;0
3452;21/05/1978;;1;N;55;2;1;44;;;0
3453;21/05/1978;;1;P;92;1;0;34;;;0
3454;21/05/1978;;1;P;87;2;1;23;;;0
3455;21/05/1978;;1;O;56;0;1;63;;;0
3456;21/05/1978;;1;G;102;0;1;25;;;0
3457;21/05/1978;;1;I;11;1;1;8;;;0
3458;21/05/1978;;1;N;88;1;0;107;;;0
3459;21/05/1978;;1;G;5;0;0;3;;;0
3460;21/05/1978;;1;G;18;2;1;57;;;0
3461;24/05/1978;;1;H;22;1;1;20;;;0
3462;24/05/1978;;1;I;30;2;0;71;;;0
3463;24/05/1978;;1;H;43;0;0;26;;;0
3464;24/05/1978;;1;G;3;2;2;102;;;0
3465;24/05/1978;;1;H;16;0;0;2;;;0
3466;24/05/1978;;1;I;8;0;0;15;;;0
3467;24/05/1978;;1;G;57;0;1;5;;;0
3468;24/05/1978;;1;I;11;1;0;65;;;0
3469;24/05/1978;;1;J;64;0;3;21;;;0
3470;24/05/1978;;1;N;107;1;1;29;;;0
3471;24/05/1978;;1;N;45;1;0;55;;;0
3472;24/05/1978;;1;L;81;2;0;35;;;0
3473;24/05/1978;;1;K;53;0;0;68;;;0
3474;24/05/1978;;1;K;31;0;1;58;;;0
3475;24/05/1978;;1;O;56;1;2;124;;;0
3476;24/05/1978;;1;J;10;4;1;17;;;0
3477;25/05/1978;;1;P;54;4;0;34;;;0
3478;27/05/1978;;1;L;81;0;1;28;;;0
3479;27/05/1978;;1;L;69;0;0;39;;;0
3480;27/05/1978;;1;K;14;0;1;74;;;0
3481;27/05/1978;;1;P;23;0;0;54;;;0
3482;27/05/1978;;1;J;91;2;1;19;;;0
3483;28/05/1978;;1;M;51;1;0;77;;;0
3484;28/05/1978;;1;M;71;3;1;95;;;0
3485;28/05/1978;;1;M;37;2;1;41;;;0
3486;28/05/1978;;1;L;35;2;2;49;;;0
3487;28/05/1978;;1;K;79;2;3;58;;;0
3488;28/05/1978;;1;N;88;1;0;44;;;0
3489;28/05/1978;;1;N;55;3;1;29;;;0
3490;28/05/1978;;1;I;65;1;0;15;;;0
3491;28/05/1978;;1;I;27;1;3;50;;;0
3492;28/05/1978;;1;I;8;1;1;6;;;0
3493;28/05/1978;;1;I;11;0;1;30;;;0
3494;28/05/1978;;1;N;45;1;0;107;;;0
3495;28/05/1978;;1;O;47;1;0;124;;;0
3496;28/05/1978;;1;O;24;2;0;63;;;0
3497;28/05/1978;;1;P;48;1;0;34;;;0
3498;28/05/1978;;1;G;5;1;1;9;;;0
3499;28/05/1978;;1;P;87;3;0;92;;;0
3500;28/05/1978;;1;J;64;0;1;78;;;0
3501;28/05/1978;;1;J;17;0;2;12;;;0
3502;28/05/1978;;1;J;32;5;1;21;;;0
3503;28/05/1978;;1;K;68;2;0;31;;;0
3504;28/05/1978;;1;G;25;0;0;3;;;0
3505;28/05/1978;;1;H;1;1;1;26;;;0
3506;28/05/1978;;1;H;20;2;0;2;;;0
3507;28/05/1978;;1;H;13;1;1;7;;;0
3508;30/05/1978;;1;I;8;2;0;27;;;0
3509;30/05/1978;;1;L;28;1;1;39;;;0
3510;30/05/1978;;1;J;10;4;1;91;;;0
3511;30/05/1978;;1;J;12;4;1;78;;;0
3512;30/05/1978;;1;I;65;3;1;30;;;0
3513;30/05/1978;;1;J;64;1;2;19;;;0
3514;30/05/1978;;1;I;50;1;3;15;;;0
3515;30/05/1978;;1;N;44;0;2;107;;;0
